,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
136,0.6317675113677979,0.01095490337726256,0.043007421493530276,0.0008888002548891363,0.6,2,10,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 0.8}",0.6527698458023986,0.6569960022844089,0.6512849800114221,0.655625356938892,0.6509024445967557,0.6535157259267754,0.0024051889880598617,106
137,0.6290403366088867,0.00594758832711755,0.04479656219482422,0.001234402679312756,0.6,2,10,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 1.0}",0.6527698458023986,0.6569960022844089,0.6512849800114221,0.655625356938892,0.6509024445967557,0.6535157259267754,0.0024051889880598617,106
138,0.6260756492614746,0.011589322330240336,0.043335771560668944,0.0005176320173044881,0.6,2,10,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.6}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
139,0.6283326148986816,0.010160719276123026,0.044145965576171876,0.0015639972146245318,0.6,2,10,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
140,0.6361195087432862,0.008263797346831081,0.0445502758026123,0.0011526873381017533,0.6,2,10,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 1.0}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
141,0.6267730236053467,0.006936994396649244,0.044484186172485354,0.0009928464222529144,0.6,2,10,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.6}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
142,0.6430723190307617,0.013758149061551338,0.04554495811462402,0.0018673836225946495,0.6,2,10,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.8}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
143,0.6348094940185547,0.022168260674831335,0.044385671615600586,0.0008091779756984336,0.6,2,10,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 1.0}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
144,0.4469343662261963,0.015151003723337641,0.03816347122192383,0.0005258994496175606,0.6,5,2,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.6}",0.6438606510565391,0.6373500856653341,0.6384922901199315,0.6406624785836664,0.635252456020105,0.6391235922891153,0.00294406049463127,511
145,0.43964781761169436,0.0022016335563549596,0.037539196014404294,0.0007319047991350166,0.6,5,2,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.8}",0.6438606510565391,0.6373500856653341,0.6384922901199315,0.6406624785836664,0.635252456020105,0.6391235922891153,0.00294406049463127,511
146,0.44231085777282714,0.006233449998833671,0.03827958106994629,0.0015046653035710122,0.6,5,2,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 1.0}",0.6438606510565391,0.6373500856653341,0.6384922901199315,0.6406624785836664,0.635252456020105,0.6391235922891153,0.00294406049463127,511
147,0.4423074245452881,0.005018516231840576,0.0381591796875,0.0009509431282593705,0.6,5,2,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.6}",0.6463735008566533,0.6375785265562536,0.6383780696744717,0.6406624785836664,0.6339958875942426,0.6393976926530576,0.004093655523936527,436
148,0.44716968536376955,0.022820503088557743,0.037746000289916995,0.0006179604519574005,0.6,5,2,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.8}",0.6463735008566533,0.6375785265562536,0.6383780696744717,0.6406624785836664,0.6339958875942426,0.6393976926530576,0.004093655523936527,436
149,0.44034481048583984,0.004240117692182069,0.03744716644287109,0.0006807183943960725,0.6,5,2,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 1.0}",0.6463735008566533,0.6375785265562536,0.6383780696744717,0.6406624785836664,0.6339958875942426,0.6393976926530576,0.004093655523936527,436
150,0.441222620010376,0.008705918671993608,0.03757777214050293,0.00062962983152428,0.6,5,2,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.6}",0.6431753283837807,0.6366647629925757,0.6368932038834951,0.6397487150199885,0.6361663239661869,0.6385296668492054,0.0026385418909636365,526
151,0.4395149707794189,0.005196733043858747,0.039074373245239255,0.001340670060890702,0.6,5,2,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.8}",0.6431753283837807,0.6366647629925757,0.6368932038834951,0.6397487150199885,0.6361663239661869,0.6385296668492054,0.0026385418909636365,526
152,0.4383368015289307,0.002700161795693491,0.03778061866760254,0.0006472309887011173,0.6,5,2,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 1.0}",0.6431753283837807,0.6366647629925757,0.6368932038834951,0.6397487150199885,0.6361663239661869,0.6385296668492054,0.0026385418909636365,526
153,0.49937729835510253,0.011326896905332964,0.04006118774414062,0.0007762991444339029,0.6,5,4,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.6547115933752141,0.6498001142204455,0.6502569960022844,0.6501427755568246,0.6457619374000457,0.6501346833109629,0.002835347417616331,301
154,0.5017921447753906,0.004694433036374963,0.04053030014038086,0.001218237730481201,0.6,5,4,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.6547115933752141,0.6498001142204455,0.6502569960022844,0.6501427755568246,0.6457619374000457,0.6501346833109629,0.002835347417616331,301
155,0.5058956623077393,0.015801296168238194,0.03987541198730469,0.0009332991507693493,0.6,5,4,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.6547115933752141,0.6498001142204455,0.6502569960022844,0.6501427755568246,0.6457619374000457,0.6501346833109629,0.002835347417616331,301
156,0.4936713695526123,0.006850782464680796,0.04018511772155762,0.0006926839049282634,0.6,5,4,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.6532267275842376,0.6510565391205025,0.6486579097658481,0.6475157053112507,0.6465615718528672,0.6494036907269413,0.0024308778862995816,391
157,0.5036569595336914,0.006776154230362076,0.04100394248962402,0.0015950074145448532,0.6,5,4,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.6532267275842376,0.6510565391205025,0.6486579097658481,0.6475157053112507,0.6465615718528672,0.6494036907269413,0.0024308778862995816,391
158,0.49973435401916505,0.003403029122828235,0.04093937873840332,0.0017852603012789528,0.6,5,4,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.6532267275842376,0.6510565391205025,0.6486579097658481,0.6475157053112507,0.6465615718528672,0.6494036907269413,0.0024308778862995816,391
159,0.5022612094879151,0.004587898926658395,0.04115285873413086,0.0010164923998825569,0.6,5,4,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.6533409480296973,0.6515134209023415,0.6499143346659052,0.6482010279840091,0.6469042723326479,0.6499748007829202,0.00229243844917453,346
160,0.504385232925415,0.00674286840538092,0.04103012084960937,0.0011360785882726392,0.6,5,4,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.6533409480296973,0.6515134209023415,0.6499143346659052,0.6482010279840091,0.6469042723326479,0.6499748007829202,0.00229243844917453,346
161,0.4972360610961914,0.0056253911893665,0.04090166091918945,0.000670563144595395,0.6,5,4,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.6533409480296973,0.6515134209023415,0.6499143346659052,0.6482010279840091,0.6469042723326479,0.6499748007829202,0.00229243844917453,346
162,0.6268084049224854,0.029461240913178498,0.042391061782836914,0.0005675111649008715,0.6,5,7,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.6}",0.653912050256996,0.6542547115933752,0.6507138777841234,0.6564249000571102,0.6555860178204249,0.6541783115024058,0.001954882616680562,46
163,0.5941366195678711,0.00509594710132672,0.04397392272949219,0.000791637174527858,0.6,5,7,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.653912050256996,0.6542547115933752,0.6507138777841234,0.6564249000571102,0.6555860178204249,0.6541783115024058,0.001954882616680562,46
164,0.6137207984924317,0.014068762676419346,0.04381122589111328,0.0013321376108840362,0.6,5,7,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 1.0}",0.653912050256996,0.6542547115933752,0.6507138777841234,0.6564249000571102,0.6555860178204249,0.6541783115024058,0.001954882616680562,46
165,0.6173077583312988,0.022109787047788848,0.042457199096679686,0.0007532578582582774,0.6,5,7,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.6}",0.6573386636207881,0.6531125071387779,0.652998286693318,0.6513992004568818,0.6542152159013023,0.6538127747622137,0.0019785326683991796,76
166,0.596356725692749,0.006474775254391096,0.0427058219909668,0.0007469431550856726,0.6,5,7,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.8}",0.6573386636207881,0.6531125071387779,0.652998286693318,0.6513992004568818,0.6542152159013023,0.6538127747622137,0.0019785326683991796,76
167,0.60775146484375,0.02641152160398882,0.04303584098815918,0.0003670301624701101,0.6,5,7,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 1.0}",0.6573386636207881,0.6531125071387779,0.652998286693318,0.6513992004568818,0.6542152159013023,0.6538127747622137,0.0019785326683991796,76
168,0.6075744152069091,0.013536635431300221,0.04363980293273926,0.0011943153035754155,0.6,5,7,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.6}",0.6545973729297544,0.6551684751570531,0.6507138777841234,0.653455168475157,0.654100982408042,0.653607175350826,0.0015528213445039222,91
169,0.610010814666748,0.015994050388464933,0.04512701034545898,0.0029963235121865193,0.6,5,7,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.8}",0.6545973729297544,0.6551684751570531,0.6507138777841234,0.653455168475157,0.654100982408042,0.653607175350826,0.0015528213445039222,91
170,0.6545251369476318,0.03005543897130805,0.04429826736450195,0.0007836780701775248,0.6,5,7,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 1.0}",0.6545973729297544,0.6551684751570531,0.6507138777841234,0.653455168475157,0.654100982408042,0.653607175350826,0.0015528213445039222,91
171,0.6261497497558594,0.012033294362938247,0.04305520057678223,0.00041273633431954554,0.6,5,10,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 0.6}",0.6527698458023986,0.6569960022844089,0.6512849800114221,0.655625356938892,0.6509024445967557,0.6535157259267754,0.0024051889880598617,106
172,0.6360544681549072,0.019094600922323037,0.043712282180786134,0.00027830214196681473,0.6,5,10,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 0.8}",0.6527698458023986,0.6569960022844089,0.6512849800114221,0.655625356938892,0.6509024445967557,0.6535157259267754,0.0024051889880598617,106
173,0.6321975708007812,0.008786939276139877,0.044588756561279294,0.002689154475774003,0.6,5,10,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 1.0}",0.6527698458023986,0.6569960022844089,0.6512849800114221,0.655625356938892,0.6509024445967557,0.6535157259267754,0.0024051889880598617,106
174,0.6325212001800538,0.007529999654539107,0.04470376968383789,0.002442843795347763,0.6,5,10,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.6}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
175,0.6246973991394043,0.005463142814927751,0.04489259719848633,0.0008953647693954946,0.6,5,10,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
176,0.6296709060668946,0.01243149469674565,0.04279923439025879,0.00048822022127440487,0.6,5,10,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 1.0}",0.6591661907481439,0.6555111364934323,0.6500285551113649,0.6524271844660194,0.6539867489147818,0.6542239631467485,0.0030649163672484903,31
177,0.6331040859222412,0.010906217442437601,0.047716712951660155,0.0071795828062851275,0.6,5,10,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.6}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
178,0.664126205444336,0.06709737141747,0.04445767402648926,0.002068208179230174,0.6,5,10,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 0.8}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
179,0.6433497428894043,0.03129143800193245,0.04470758438110352,0.0012344658923752656,0.6,5,10,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 5, 'max_depth': 10, 'min_child_weight': 10, 'subsample': 1.0}",0.655625356938892,0.6527698458023986,0.6535693889206168,0.6567675613934895,0.6551290838473841,0.6547722473805562,0.0014347743200688982,1
180,0.46870975494384765,0.001259414123844836,0.039049816131591794,0.0005458365051541446,0.8,0.5,2,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.6}",0.6466019417475728,0.637806967447173,0.6375785265562536,0.6395202741290691,0.6365090244459676,0.6396033468652071,0.003630122282740905,421
181,0.4937770366668701,0.01595087268660579,0.04064807891845703,0.00179727408546065,0.8,0.5,2,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 0.8}",0.6466019417475728,0.637806967447173,0.6375785265562536,0.6395202741290691,0.6365090244459676,0.6396033468652071,0.003630122282740905,421
182,0.47732253074645997,0.00826052990679319,0.038211393356323245,0.0009583025611623648,0.8,0.5,2,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 1, 'subsample': 1.0}",0.6466019417475728,0.637806967447173,0.6375785265562536,0.6395202741290691,0.6365090244459676,0.6396033468652071,0.003630122282740905,421
183,0.46375322341918945,0.004006844793704645,0.038267993927001955,0.002165725715108313,0.8,0.5,2,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.6}",0.6466019417475728,0.6359794403198172,0.638263849229012,0.6396344945745288,0.6359378569796664,0.6392835165701195,0.003920015614435349,466
184,0.47126040458679197,0.004703891824960359,0.037959957122802736,0.0008078692808792661,0.8,0.5,2,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 0.8}",0.6466019417475728,0.6359794403198172,0.638263849229012,0.6396344945745288,0.6359378569796664,0.6392835165701195,0.003920015614435349,466
185,0.46771697998046874,0.00511663689765667,0.03843579292297363,0.0005043465078658313,0.8,0.5,2,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 5, 'subsample': 1.0}",0.6466019417475728,0.6359794403198172,0.638263849229012,0.6396344945745288,0.6359378569796664,0.6392835165701195,0.003920015614435349,466
186,0.48058123588562013,0.0124081529850913,0.03834099769592285,0.0009725519455286495,0.8,0.5,2,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.6}",0.6466019417475728,0.6371216447744146,0.636093660765277,0.6394060536836094,0.6368517249257483,0.6392150051793244,0.003855213967789782,481
187,0.46694722175598147,0.004389740433968087,0.03888139724731445,0.0012407971051876748,0.8,0.5,2,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 0.8}",0.6466019417475728,0.6371216447744146,0.636093660765277,0.6394060536836094,0.6368517249257483,0.6392150051793244,0.003855213967789782,481
188,0.46657309532165525,0.0038014618823101697,0.03783969879150391,0.0003771114350571104,0.8,0.5,2,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 2, 'min_child_weight': 10, 'subsample': 1.0}",0.6466019417475728,0.6371216447744146,0.636093660765277,0.6394060536836094,0.6368517249257483,0.6392150051793244,0.003855213967789782,481
189,0.5390901088714599,0.0072894071972747386,0.040994691848754886,0.0014250154807435083,0.8,0.5,4,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.6}",0.6563106796116505,0.6486579097658481,0.6483152484294689,0.6492290119931468,0.6470185058259081,0.6499062711252044,0.0032834151647002183,361
190,0.537813377380371,0.006697498477841668,0.04105753898620605,0.00031757098417421905,0.8,0.5,4,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 0.8}",0.6563106796116505,0.6486579097658481,0.6483152484294689,0.6492290119931468,0.6470185058259081,0.6499062711252044,0.0032834151647002183,361
191,0.5457500457763672,0.02124983880691201,0.04104690551757813,0.0011253564376050554,0.8,0.5,4,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'subsample': 1.0}",0.6563106796116505,0.6486579097658481,0.6483152484294689,0.6492290119931468,0.6470185058259081,0.6499062711252044,0.0032834151647002183,361
192,0.5376576900482177,0.011852329596481987,0.04006505012512207,0.0010032528479413368,0.8,0.5,4,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.6}",0.6537978298115362,0.6513992004568818,0.6480868075385494,0.6494574528840662,0.6447338359607037,0.6494950253303475,0.0030591967104884087,376
193,0.5440883636474609,0.00811030355313335,0.040921688079833984,0.00046743116204017764,0.8,0.5,4,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 0.8}",0.6537978298115362,0.6513992004568818,0.6480868075385494,0.6494574528840662,0.6447338359607037,0.6494950253303475,0.0030591967104884087,376
194,0.5325739860534668,0.006432771251339554,0.039568328857421876,0.001012874271136361,0.8,0.5,4,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'subsample': 1.0}",0.6537978298115362,0.6513992004568818,0.6480868075385494,0.6494574528840662,0.6447338359607037,0.6494950253303475,0.0030591967104884087,376
195,0.5402024269104004,0.01996675589048745,0.040157651901245116,0.0010932073307277203,0.8,0.5,4,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.6}",0.6541404911479155,0.6511707595659623,0.6490005711022273,0.6488863506567676,0.6473612063056888,0.6501118757557123,0.0023517682337424036,316
196,0.5336103439331055,0.0044932744385794005,0.039532804489135744,0.0009896428526244556,0.8,0.5,4,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 0.8}",0.6541404911479155,0.6511707595659623,0.6490005711022273,0.6488863506567676,0.6473612063056888,0.6501118757557123,0.0023517682337424036,316
197,0.5424724102020264,0.012531231155762787,0.0397221565246582,0.0006863726530748477,0.8,0.5,4,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 4, 'min_child_weight': 10, 'subsample': 1.0}",0.6541404911479155,0.6511707595659623,0.6490005711022273,0.6488863506567676,0.6473612063056888,0.6501118757557123,0.0023517682337424036,316
198,0.6576603412628174,0.011522958948111143,0.042422246932983396,0.0020587990267063095,0.8,0.5,7,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.6}",0.654368932038835,0.6540262707024558,0.6513992004568818,0.6597372929754426,0.6527301804889194,0.6544523753325069,0.0028427702802741677,16
199,0.6451834201812744,0.005143752714442131,0.04283614158630371,0.0010853218836170497,0.8,0.5,7,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 0.8}",0.654368932038835,0.6540262707024558,0.6513992004568818,0.6597372929754426,0.6527301804889194,0.6544523753325069,0.0028427702802741677,16
200,0.6528702259063721,0.018347616872512462,0.04303555488586426,0.0011303550143815582,0.8,0.5,7,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 1, 'subsample': 1.0}",0.654368932038835,0.6540262707024558,0.6513992004568818,0.6597372929754426,0.6527301804889194,0.6544523753325069,0.0028427702802741677,16
201,0.6604347229003906,0.021363012642709785,0.04389047622680664,0.0011074271830101953,0.8,0.5,7,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.6}",0.6550542547115934,0.6510565391205025,0.6520845231296402,0.6545973729297544,0.6512451450765364,0.6528075669936053,0.001690033389005716,136
202,0.6607746124267578,0.00806437326488565,0.042850065231323245,0.0009050813730337841,0.8,0.5,7,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 0.8}",0.6550542547115934,0.6510565391205025,0.6520845231296402,0.6545973729297544,0.6512451450765364,0.6528075669936053,0.001690033389005716,136
203,0.6669626235961914,0.02445409267119148,0.042275190353393555,0.00042547722986838963,0.8,0.5,7,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 5, 'subsample': 1.0}",0.6550542547115934,0.6510565391205025,0.6520845231296402,0.6545973729297544,0.6512451450765364,0.6528075669936053,0.001690033389005716,136
204,0.6801129817962647,0.033757481931573324,0.043033266067504884,0.0010494632806032844,0.8,0.5,7,10,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.6}",0.6541404911479155,0.6521987435751,0.6461450599657339,0.653912050256996,0.6559287183002056,0.6524650126491902,0.0033737547040623545,151
205,0.6615026473999024,0.01187145410513166,0.04340915679931641,0.0009438836281201125,0.8,0.5,7,10,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 0.8}",0.6541404911479155,0.6521987435751,0.6461450599657339,0.653912050256996,0.6559287183002056,0.6524650126491902,0.0033737547040623545,151
206,0.6515396118164063,0.002873458426051133,0.04305753707885742,0.000805625976150845,0.8,0.5,7,10,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 7, 'min_child_weight': 10, 'subsample': 1.0}",0.6541404911479155,0.6521987435751,0.6461450599657339,0.653912050256996,0.6559287183002056,0.6524650126491902,0.0033737547040623545,151
207,0.8128934383392334,0.20395733977738204,0.04567694664001465,0.003505949010979884,0.8,0.5,10,1,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 0.6}",0.6549400342661337,0.6542547115933752,0.6502569960022844,0.6547115933752141,0.6549006168608636,0.6538127904195743,0.0017944837737313153,61
208,0.6945322513580322,0.014314422096978746,0.04253344535827637,0.000671649171726215,0.8,0.5,10,1,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 0.8}",0.6549400342661337,0.6542547115933752,0.6502569960022844,0.6547115933752141,0.6549006168608636,0.6538127904195743,0.0017944837737313153,61
209,0.6864260196685791,0.008730789432975549,0.042792749404907224,0.0008328306050090007,0.8,0.5,10,1,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 1, 'subsample': 1.0}",0.6549400342661337,0.6542547115933752,0.6502569960022844,0.6547115933752141,0.6549006168608636,0.6538127904195743,0.0017944837737313153,61
210,0.6971054077148438,0.017110978128521206,0.04292573928833008,0.0007625092038300653,0.8,0.5,10,5,0.6,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.6}",0.6563106796116505,0.6531125071387779,0.6471730439748715,0.6581382067390062,0.6519305460360978,0.6533329967000807,0.0037925490142754134,121
211,0.6899228572845459,0.013970110307462447,0.04346551895141602,0.00033691100072938017,0.8,0.5,10,5,0.8,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 0.8}",0.6563106796116505,0.6531125071387779,0.6471730439748715,0.6581382067390062,0.6519305460360978,0.6533329967000807,0.0037925490142754134,121
212,0.723950719833374,0.05526949543218531,0.04379372596740723,0.001270111123775226,0.8,0.5,10,5,1.0,"{'colsample_bytree': 0.8, 'gamma': 0.5, 'max_depth': 10, 'min_child_weight': 5, 'subsample': 1.0}",0.6563106796116505,0.6531125071387779,0.6471730439748715,0.6581382067390062,0.6519305460360978,0.6533329967000807,0.0037925490142754134,121
